SRC,TGT,VOT
1736,8315,1
6519,8315,1
2918,8315,1
9084,8315,1
9145,8315,1
2630,8315,1
6735,8315,1
10935,8315,1
1462,8315,1
6718,8315,1
5027,8315,1
10117,8315,1
10169,8315,1
10723,8315,1
7783,8315,1
4064,8315,1
8672,8315,1
4892,8315,1
10574,8315,1
5430,8315,1
8070,8315,1
6882,8315,1
9168,8315,1
2232,8315,1
2715,8315,1
10664,8315,1
7420,8315,1
291,8315,1
5425,8315,1
1914,8315,1
3969,8315,1
9469,8315,1
1731,8315,1
1969,8315,1
1085,8315,1
6147,8315,1
1075,8315,1
1225,8315,1
4470,8315,1
8143,8315,1
8333,8315,1
9745,8315,1
6971,8315,1
1214,8315,1
7704,8315,1
3870,8315,1
6069,8315,1
4302,8315,1
10833,8315,-1
2316,8315,-1
5205,8315,-1
9255,8315,0
8380,8708,1
4139,8708,1
10783,8708,1
5565,8708,1
11365,8708,1
5720,8708,1
5730,8708,1
3973,8708,1
3910,8708,1
670,8708,1
10539,8708,1
6128,8708,1
10110,8708,1
2715,8708,1
2630,8708,1
6147,8708,1
5994,8708,1
905,8708,1
9309,8708,1
5586,8708,1
1356,8708,1
9667,8708,1
8584,8708,1
10117,8708,1
7420,8708,1
8333,8708,1
3870,8708,1
9231,8708,1
4467,8708,1
6519,8708,1
3607,8708,1
5831,8708,1
620,8708,1
10958,8708,1
6007,8708,1
3840,8708,1
7526,8708,1
1636,8708,1
3431,8708,1
8070,8708,1
5458,8708,1
4585,8708,1
9168,8708,1
1792,8708,1
2023,8708,1
9306,8708,1
10038,8708,1
9494,8708,1
1857,8708,1
3518,8708,1
9293,8708,1
2611,8708,1
3765,8708,1
7548,8708,1
7493,8708,1
1736,8708,1
2675,8708,1
5541,8708,1
8806,8708,1
4287,8708,1
2363,8708,1
145,8708,1
10128,8708,1
4064,8708,1
10723,8708,1
5560,8708,1
6693,8708,1
1544,8708,1
6663,8708,1
8095,8708,1
365,8708,1
2741,8708,1
1879,8708,1
6602,8708,1
2302,8708,1
3900,8708,1
3754,8708,1
9084,8708,1
7783,8708,1
95,8708,1
10200,8708,1
7922,8708,1
6603,8708,1
9017,8708,1
886,8708,1
9409,8708,1
4419,8708,1
4892,8708,1
2122,8708,1
2017,8708,1
9907,8708,1
3720,8708,1
8884,8708,1
5572,8708,1
4343,8708,1
8437,8708,1
5591,8708,1
8332,8708,1
5027,8708,1
3427,8708,1
9240,8708,1
8346,8708,1
6210,8708,1
9560,8708,1
5263,8708,1
4121,8708,1
2143,8708,1
10928,8708,1
10533,8708,1
9542,8708,-1
8238,8708,-1
4587,8708,-1
5205,8708,-1
5699,8708,-1
1346,8708,-1
10022,8708,-1
5425,8708,-1
9421,8708,-1
3860,8708,-1
9226,8708,-1
4652,8708,-1
6882,8708,-1
4598,8708,-1
8950,8708,-1
4854,8708,-1
9427,8708,-1
1225,8708,-1
5704,8708,-1
9503,8708,-1
4858,8708,-1
8319,8708,-1
6881,8708,-1
5355,8708,-1
3203,8708,-1
549,8708,-1
8811,8708,-1
7222,8708,-1
2060,8708,-1
8746,8708,-1
4799,8708,-1
6319,8708,-1
7704,8708,-1
2392,8708,-1
10079,8708,-1
3564,8708,0
7725,8708,0
10169,8708,0
943,8708,0
1410,8708,0
10927,8708,0
860,8708,0
1101,8708,0
0,8708,0
1012,8708,0
1731,8708,0
10755,8838,1
10935,8838,1
2630,8838,1
4918,8838,1
4139,8838,1
10603,8838,1
2057,8838,1
10895,8838,1
7783,8838,1
8437,8838,1
3910,8838,1
1607,8838,1
1606,8838,1
1356,8838,1
9145,8838,1
5586,8838,1
2060,8838,1
9857,8838,1
1731,8838,1
7603,8838,1
2895,8838,1
5708,8838,1
4467,8838,1
9084,8838,1
1721,8838,1
5644,8838,1
3860,8838,1
10624,8838,1
9560,8838,1
1857,8838,1
10281,8838,1
4585,8838,1
4437,8838,1
9168,8838,1
2022,8838,1
905,8838,1
6735,8838,1
6319,8838,1
6663,8838,1
1182,8838,1
10038,8838,1
2129,8838,1
9231,8838,1
4892,8838,1
5458,8838,1
3973,8838,1
7548,8838,1
1462,8838,1
5430,8838,1
1075,8838,1
291,8838,1
5831,8838,1
7966,8838,1
10723,8838,1
8095,8838,1
6882,8838,1
4587,8838,1
10553,8838,1
2576,8838,1
145,8838,1
943,8838,1
4664,8838,1
7309,8838,1
7868,8838,1
3923,8838,1
9240,8838,1
5565,8838,1
9955,8838,1
7420,8838,1
4470,8838,1
8980,8838,1
7176,8838,1
1176,8838,1
5162,8838,1
750,8838,1
637,8838,1
9982,8838,1
4419,8838,1
6519,8838,1
3518,8838,1
10848,8838,1
9269,8838,1
5572,8838,1
1410,8838,1
8672,8838,1
6718,8838,1
6340,8838,1
6693,8838,1
8143,8838,1
5994,8838,1
10117,8838,1
2321,8838,1
10169,8838,1
532,8838,1
2302,8838,1
8708,8838,1
8775,8838,1
9990,8838,1
8671,8838,1
10128,8838,1
5205,8838,1
6641,8838,1
5051,8838,1
4219,8838,1
10664,8838,1
10704,8838,-1
2877,8838,-1
9473,8838,-1
5425,8838,-1
9306,8838,-1
959,8838,-1
9226,8838,-1
4455,8838,0
8177,8838,0
9255,8838,0
1879,8838,0
6693,9986,1
10935,9986,1
1356,9986,1
9231,9986,1
10603,9986,1
6319,9986,1
7603,9986,1
1364,9986,1
7045,9986,1
10895,9986,1
10200,9986,1
7176,9986,1
4918,9986,1
2630,9986,1
8095,9986,1
8671,9986,1
6718,9986,1
6147,9986,1
7548,9986,1
4139,9986,1
10038,9986,1
4652,9986,1
8708,9986,1
1607,9986,1
8250,9986,1
905,9986,1
4437,9986,1
8315,9986,1
3910,9986,1
5945,9986,1
9700,9986,1
9471,9986,1
9560,9986,1
4467,9986,1
9306,9986,1
5458,9986,1
6007,9986,1
6417,9986,1
5027,9986,1
5440,9986,1
5548,9986,1
8980,9986,1
504,9986,1
5586,9986,1
9469,9986,1
2316,9986,1
9240,9986,1
1857,9986,1
4409,9986,1
3607,9986,1
10973,9986,1
6135,9986,1
3936,9986,1
393,9986,1
5565,9986,1
1879,9986,1
5831,9986,1
532,9986,1
10533,9986,1
7783,9986,1
4585,9986,1
8933,9986,1
9955,9986,1
9084,9986,1
9145,9986,1
4064,9986,1
3759,9986,1
2184,9986,1
8672,9986,1
6663,9986,1
8746,9986,1
4892,9986,1
2895,9986,1
3860,9986,1
7526,9986,1
1410,9986,1
3562,9986,1
5430,9986,1
9269,9986,1
2022,9986,1
5505,9986,1
2918,9986,1
4854,9986,1
10833,9986,1
9168,9986,1
2232,9986,1
10324,9986,1
4219,9986,1
6519,9986,1
2715,9986,1
10664,9986,1
8562,9986,1
3203,9986,1
1731,9986,1
5425,9986,1
1225,9986,1
1914,9986,1
8597,9986,1
9891,9986,1
9494,9986,1
1085,9986,1
3224,9986,1
10723,9986,1
1969,9986,1
2129,9986,1
10117,9986,1
5839,9986,1
3969,9986,1
1168,9986,1
10770,9986,1
502,9986,1
9794,9986,1
1544,9986,1
9293,9986,1
4251,9986,1
1761,9986,1
8143,9986,1
1176,9986,1
9226,9986,1
6578,9986,1
10169,9986,1
9745,9986,1
6971,9986,1
291,9986,1
6056,9986,1
2649,9986,1
7120,9986,1
8084,9986,1
6069,9986,1
449,9986,1
8437,9986,1
7420,9986,1
2302,9986,1
9601,9986,1
4402,9986,1
4691,9986,1
8242,9986,1
4859,9986,1
8346,9986,1
2057,9986,1
10128,9986,1
1312,9986,1
7231,9986,1
10794,9986,1
145,9986,1
4587,9986,1
6882,9986,-1
9473,9986,-1
6030,10562,1
2764,10562,1
7203,10562,1
6147,10562,1
7337,10562,1
3562,10562,1
10169,10562,1
10281,10562,1
5910,10562,1
3910,10562,1
9168,10562,1
3754,10562,1
2017,10562,1
5989,10562,1
972,10562,1
393,10562,1
4585,10562,1
8708,10562,1
115,10562,1
10539,10562,1
5831,10562,1
1515,10562,1
365,10562,1
4467,10562,1
1857,10562,1
5205,10562,1
4139,10562,1
9560,10562,1
7783,10562,1
10110,10562,1
6718,10562,1
9745,10562,1
8319,10562,1
4763,10562,1
3973,10562,1
10603,10562,1
10022,10562,1
10604,10562,1
9677,10562,1
625,10562,1
5425,10562,1
6663,10562,1
1462,10562,1
6319,10562,1
6693,10562,1
9337,10562,1
8250,10562,1
1731,10562,1
1985,10562,1
10038,10562,1
6519,10562,1
6503,10562,1
4087,10562,1
291,10562,1
8333,10562,1
5440,10562,1
9698,10562,1
10553,10562,1
8671,10562,1
1879,10562,1
5458,10562,1
905,10562,1
5565,10562,1
10533,10562,1
5690,10562,1
2184,10562,1
1356,10562,1
7623,10562,1
11131,10562,1
7176,10562,1
532,10562,1
8437,10562,1
0,10562,1
9231,10562,1
5586,10562,1
5360,10562,1
2302,10562,1
2002,10562,1
145,10562,1
9226,10562,1
2630,10562,1
10723,10562,1
2022,10562,1
1410,10562,1
5434,10562,1
4892,10562,1
9473,10562,1
9306,10562,1
6077,10562,1
6889,10562,1
10117,10562,1
7420,10562,1
5003,10562,1
5027,10562,1
7922,10562,1
9145,10562,1
676,10562,1
5087,10562,1
4692,10562,1
10935,10562,1
4394,10562,1
3870,10562,1
10128,10562,1
4799,10562,1
6069,10562,1
7513,10562,1
8836,10562,-1
5704,10562,-1
3518,10562,-1
11151,10562,-1
4587,10562,-1
6784,10562,-1
4598,10562,-1
6882,10562,-1
2741,10562,-1
2895,10562,-1
8143,10562,0
4455,10562,0
9990,10562,0
9084,10562,0
8070,10562,0
943,10562,0
8400,10895,1
1225,10895,1
5720,10895,1
9261,10895,1
8380,10895,1
4892,10895,1
2630,10895,1
3969,10895,1
115,10895,1
4918,10895,1
957,10895,1
1914,10895,1
5565,10895,1
7783,10895,1
6718,10895,1
7603,10895,1
9469,10895,1
6147,10895,1
5430,10895,1
4568,10895,1
1356,10895,1
566,10895,1
10553,10895,1
10723,10895,1
3333,10895,1
9306,10895,1
9145,10895,1
2715,10895,1
3840,10895,1
7420,10895,1
7045,10895,1
6155,10895,1
4087,10895,1
4467,10895,1
7548,10895,1
8095,10895,1
905,10895,1
6519,10895,1
4437,10895,1
10603,10895,1
5425,10895,1
3910,10895,1
9560,10895,1
5027,10895,1
9987,10895,1
10004,10895,1
9745,10895,1
9084,10895,1
5458,10895,1
9231,10895,1
6971,10895,1
1731,10895,1
2649,10895,1
1736,10895,1
3900,10895,1
5586,10895,1
8708,10895,1
6319,10895,1
2022,10895,1
7704,10895,1
8077,10895,1
9149,10895,1
8437,10895,1
9471,10895,1
532,10895,1
3860,10895,1
8980,10895,1
7120,10895,1
5440,10895,1
6663,10895,1
5869,10895,1
9601,10895,1
6693,10895,1
4652,10895,1
4859,10895,1
9421,10895,1
1410,10895,1
4664,10895,1
4585,10895,1
7231,10895,1
145,10895,1
4587,10895,1
9111,10895,1
5708,10895,1
5263,10895,1
5684,10895,1
8418,10895,1
1792,10895,1
8174,10895,1
6115,10895,1
5434,10895,1
9168,10895,1
9806,10895,1
291,10895,1
5162,10895,1
3244,10895,1
8209,10895,1
4219,10895,1
1544,10895,1
1928,10895,1
10117,10895,1
8213,10895,1
4551,10895,1
943,10895,1
1462,10895,1
9240,10895,1
1857,10895,1
8671,10895,1
4139,10895,1
5351,10895,1
1417,10895,1
3720,10895,1
3870,10895,1
7513,10895,1
10169,10895,1
8930,10895,1
5831,10895,1
10533,10895,1
10360,10895,1
9990,10895,1
860,10895,1
9671,10895,1
6069,10895,1
9663,10895,1
0,10895,-1
1148,10895,-1
9795,11054,1
521,11054,1
2576,11054,-1
8250,11054,-1
9306,11054,-1
5704,11054,-1
10200,11054,-1
4419,11054,-1
1312,11054,-1
4835,701,-1
9738,701,-1
2363,701,-1
3900,701,-1
5790,701,-1
6578,701,-1
2630,701,-1
5572,701,-1
8242,701,-1
5355,701,0
10276,701,0
2017,1028,1
1515,1028,1
10281,1028,1
365,1028,1
3910,1028,1
9560,1028,1
7783,1028,1
4585,1028,1
10110,1028,1
1462,1028,1
6319,1028,1
670,1028,1
6056,1028,1
8143,1028,1
10553,1028,1
6519,1028,1
9409,1028,1
7176,1028,1
8070,1028,1
9054,1028,1
9473,1028,1
11242,1028,1
2764,1028,1
8333,1028,1
4293,1028,1
2741,1028,1
0,1028,1
507,1028,1
5704,1028,-1
5548,1028,-1
7828,1028,-1
5425,1028,-1
4598,1028,-1
1879,1028,-1
4455,1028,-1
9168,1028,-1
3900,1028,-1
6882,1028,-1
1965,1028,-1
1410,1028,-1
5430,1028,-1
5831,1028,-1
6007,1028,-1
4892,1028,-1
9306,1028,-1
2022,1028,-1
6578,1028,-1
4854,1028,-1
3562,1028,-1
145,1028,-1
10128,1028,-1
1468,1028,-1
8984,1028,-1
6340,1028,-1
9745,1028,0
5458,1028,0
905,1028,0
10169,1028,0
6693,1028,0
9231,1028,0
1356,1028,0
5586,1028,0
2630,1028,0
6077,1028,0
10117,1028,0
9145,1028,0
5027,1028,0
943,1028,0
1857,1028,0
8250,1028,0
6718,1225,1
8584,1225,1
4139,1225,1
5205,1225,1
4002,1225,1
7154,1225,1
6882,1225,1
9560,1225,1
9084,1225,1
9987,1225,1
4219,1225,1
10872,1225,1
7104,1225,1
10209,1225,1
10664,1225,1
6339,1225,1
5994,1225,1
8250,1225,1
8980,1225,1
5430,1225,1
7309,1225,1
6992,1225,1
9473,1225,1
8070,1225,1
10379,1225,1
4918,1225,1
1965,1225,1
6519,1225,1
4083,1225,1
3746,1225,1
6492,1225,1
10763,1225,1
5434,1225,1
1928,1225,1
9982,1225,1
1168,1225,1
9098,1225,1
9231,1225,1
8858,1225,1
4470,1225,1
2014,1225,1
8708,1225,1
8259,1225,1
5443,1225,1
8671,1225,1
8143,1225,1
549,1225,1
4437,1225,1
7100,1225,1
7226,1225,1
8333,1225,1
2649,1225,1
1736,1225,1
7420,1225,1
7704,1225,1
9149,1225,1
670,1225,1
8437,1225,1
5027,1225,1
6083,1225,1
7459,1225,1
7857,1225,1
3916,1225,1
2876,1225,1
9686,1225,1
6739,1225,1
1540,1225,1
5046,1225,1
6079,1225,1
2895,1225,1
6602,1225,1
7231,1225,1
1356,1225,1
5263,1225,1
8174,1225,1
943,1225,1
7526,1225,1
6204,1225,1
10187,1225,1
8672,1225,1
5425,1225,1
7309,1225,1
8986,1225,1
8213,1225,1
9677,1225,-1
10539,1225,-1
9652,1225,-1
2057,1225,-1
2603,1225,-1
9306,1225,-1
10603,1225,-1
3860,1225,-1
9145,1225,-1
4854,1225,-1
4598,1225,-1
1731,1225,-1
2918,1225,-1
8933,1225,-1
5548,1225,-1
3910,1225,-1
8077,1225,-1
5440,1225,-1
1085,1225,-1
6319,1225,-1
6340,1225,-1
9469,1225,-1
7293,1225,-1
780,1225,-1
819,1225,-1
502,1225,-1
2022,1225,-1
9293,1225,-1
3832,1225,-1
10169,1225,-1
8380,1225,-1
2757,1225,-1
8242,1225,-1
5817,1225,-1
5565,1225,-1
2461,1225,-1
9975,1225,-1
9225,1225,-1
1410,1225,-1
1692,1225,-1
1312,1225,-1
145,1225,-1
4587,1225,-1
6115,1225,-1
8984,1225,-1
9248,1225,-1
905,1225,0
972,1225,0
2630,1225,0
10200,1225,0
9494,1225,0
9745,1225,0
7120,1225,0
2302,1225,0
9671,1225,0
1010,1225,0
10117,1225,0
9601,1225,0
6693,1225,0
5586,1225,0
3482,1225,0
291,1225,0
9891,1225,0
6147,1225,0
1544,1225,0
5790,1225,0
2617,1731,1
69,1731,1
1356,1731,1
10704,1731,1
6882,1731,1
905,1731,1
6339,1731,1
4598,1731,1
6147,1731,1
4293,1731,1
3910,1731,1
5425,1731,1
9231,1731,1
449,1731,1
4892,1731,1
291,1731,1
3508,1731,1
6519,1731,1
9469,1731,1
2630,1731,1
3127,1731,1
7966,1731,1
2232,1731,1
5027,1731,1
7493,1731,1
3754,1731,1
9145,1731,1
8862,1731,1
0,1731,1
354,1731,1
9908,1731,1
10935,1731,1
1540,1731,1
10553,1731,1
7783,1731,1
2363,1731,1
4066,1731,1
8420,1731,1
9677,1731,1
2316,1731,1
9149,1731,1
1857,1731,1
4343,1731,1
4858,1731,1
9794,1731,1
8333,1731,1
10200,1731,1
1980,1731,1
8451,1731,1
2715,1731,1
10117,1731,1
5989,1731,1
8891,1731,1
3482,1731,1
1928,1731,1
365,1731,1
9236,1731,1
2895,1731,1
3048,1731,1
5644,1731,1
5389,1731,1
7176,1731,1
9077,1731,1
2060,1731,1
8884,1731,1
3435,1731,1
9503,1731,1
5831,1731,1
7275,1731,1
9833,1731,1
10418,1731,1
3431,1731,1
2302,1731,1
9473,1731,1
8571,1731,1
8584,1731,1
10928,1731,1
8524,1731,1
1792,1731,1
4587,1731,1
943,1731,1
10114,1731,1
10755,1731,-1
3860,1731,-1
9494,1731,-1
8380,1731,-1
4419,1731,-1
9046,1731,-1
8775,1731,-1
3518,1731,-1
3765,1731,-1
3916,1731,-1
10723,1731,-1
5704,1731,-1
8319,1731,-1
5205,1731,-1
1040,1731,-1
4585,1731,-1
5869,1731,-1
1462,1731,-1
6649,1731,-1
3202,1731,-1
2122,1731,-1
8095,1731,-1
7526,1731,-1
4455,1731,-1
620,1731,-1
6069,1731,-1
9248,1731,-1
2023,1731,-1
7816,1731,-1
4634,1731,-1
4052,1731,-1
5683,1731,-1
9891,1731,-1
5548,1731,-1
2562,1731,-1
670,1731,-1
7808,1731,-1
1168,1731,-1
10762,1731,-1
11151,1731,-1
5430,1731,-1
4854,1731,-1
6340,1731,-1
10524,1731,-1
6992,1731,-1
7623,1731,-1
6319,1731,-1
10664,1731,-1
8084,1731,-1
7150,1731,-1
1468,1731,-1
8806,1731,-1
4139,1731,0
6075,1731,0
283,1731,0
7203,1731,0
6608,1731,0
10250,1731,0
7548,1731,0
5586,1731,0
9738,1731,0
6578,1731,0
4568,1731,0
7922,1731,0
145,1731,0
10281,2302,1
4585,2302,1
5565,2302,1
1515,2302,1
6319,2302,1
5425,2302,1
6882,2302,1
6056,2302,-1
9677,2302,-1
3900,2302,-1
5548,2302,-1
5818,2302,-1
10169,2302,-1
1410,2302,-1
10533,2302,-1
2022,2302,-1
9306,2302,-1
9494,2302,0
3910,2302,0
905,2715,1
3910,2715,1
5228,2715,1
8708,2715,1
7868,2715,1
6147,2715,1
9469,2715,1
2316,2715,1
5027,2715,1
7176,2715,1
10324,2715,1
4587,2715,1
5586,2715,1
6128,2715,1
676,2715,1
9231,2715,1
5425,2715,1
10038,2715,1
3435,2715,1
2630,2715,1
5831,2715,1
7603,2715,1
7783,2715,1
3860,2715,1
5869,2715,1
5565,2715,1
1721,2715,1
9084,2715,1
6519,2715,1
5587,2715,1
9168,2715,1
6582,2715,1
7476,2715,1
10958,2715,1
9269,2715,1
2363,2715,1
1731,2715,1
9427,2715,1
1462,2715,1
10704,2715,1
4626,2715,1
4892,2715,1
11361,2715,1
8775,2715,1
1764,2715,1
10723,2715,1
7966,2715,1
2023,2715,1
5430,2715,1
9145,2715,1
10025,2715,1
8584,2715,1
886,2715,1
8333,2715,1
6578,2715,1
4585,2715,1
3203,2715,1
10973,2715,1
1012,2715,1
6718,2715,1
4467,2715,1
3244,2715,1
5560,2715,1
943,2715,1
5434,2715,1
145,2715,1
6319,2715,1
2060,2715,1
9473,2715,1
10988,2715,1
10770,2715,1
1322,2715,1
3870,2715,1
7150,2715,1
2877,2715,1
10928,2715,1
443,2715,1
7101,2715,1
6155,2715,1
4002,2715,1
2455,2715,1
7621,2715,1
5994,2715,1
3564,2715,1
10539,2715,1
8070,2715,1
9667,2715,1
6662,2715,1
3096,2715,1
2017,2715,1
8230,2715,1
10128,2715,1
3629,2715,-1
10079,2715,-1
9891,2715,-1
9306,2715,-1
10022,2715,-1
8471,2715,-1
6932,2715,-1
1792,2715,-1
7222,2715,-1
2680,2715,-1
7090,2715,-1
5205,2715,-1
9226,2715,-1
1250,2715,-1
2456,2715,-1
5704,2715,-1
10114,2715,-1
1055,2715,-1
7692,2715,-1
1857,2715,-1
3973,2715,-1
1168,2715,-1
10110,2715,-1
1184,2715,-1
5087,2715,-1
5773,2715,-1
8525,2715,-1
8143,2715,-1
3518,2715,-1
3202,2715,-1
9054,2715,-1
7755,2715,-1
5051,2715,-1
5548,2715,-1
4211,2715,-1
7623,2715,-1
2675,2715,-1
7420,2715,-1
10117,2715,-1
2143,2715,-1
1356,2715,-1
9978,2715,-1
3900,2715,-1
8095,2715,-1
10302,2715,-1
6693,2715,0
5153,2715,0
6361,2715,0
9248,4139,1
10281,4139,1
5831,4139,1
1562,4139,1
5051,4139,1
6147,4139,1
10200,4139,1
10006,4139,1
3518,4139,-1
5261,4139,-1
8143,4139,-1
1544,4139,-1
3860,4139,-1
3508,4139,-1
9990,4139,-1
3564,4139,-1
5434,4139,-1
1054,4139,-1
9226,4139,-1
592,4139,-1
9054,4139,-1
9473,4139,0
5720,4835,1
8380,4835,1
9494,4835,1
2630,4835,1
9473,4835,1
8143,4835,1
283,4835,1
7420,4835,1
10973,4835,1
4139,4835,1
3910,4835,1
9469,4835,1
4585,4835,1
11361,4835,1
9560,4835,1
3152,4835,1
5458,4835,1
8437,4835,1
145,4835,1
10281,4835,1
10539,4835,1
750,4835,1
8708,4835,1
905,4835,1
8597,4835,1
5831,4835,1
6519,4835,1
5565,4835,1
9054,4835,1
9231,4835,1
0,4835,-1
6882,4835,-1
8177,4835,-1
10603,4835,-1
5425,4835,-1
5430,4835,-1
5548,4835,-1
2675,4835,-1
8511,4835,-1
5051,4835,-1
2877,4835,-1
9149,4835,-1
6463,4835,-1
959,4835,-1
4064,4835,-1
5360,4835,-1
9168,4835,-1
6718,4835,-1
8243,4835,-1
5586,4835,-1
1356,4835,-1
4604,4835,-1
1857,4835,-1
6319,4835,-1
8084,4835,-1
3860,4835,-1
4470,4835,-1
1540,4835,-1
9255,4835,-1
3518,4835,0
1857,4835,0
2022,4835,0
3900,4835,0
4598,4835,0
9982,4835,0
5560,4835,0
9421,4835,0
11151,4835,0
8660,5577,1
905,5577,1
1731,5577,1
6083,5577,1
4658,5577,1
9560,5577,1
3870,5577,1
5994,5577,1
9377,5577,1
7222,5577,1
4522,5577,1
4319,5577,1
8242,5577,1
10917,5577,1
4835,5577,-1
8380,5577,-1
10896,5577,-1
1685,5577,-1
3900,5577,-1
9021,5577,-1
3860,5577,-1
1168,5577,-1
6356,5577,-1
9306,5577,-1
5087,5577,-1
4803,5577,-1
1544,5577,-1
5704,5577,-1
10200,5577,-1
869,5577,-1
5754,5577,-1
972,5577,-1
10762,5577,-1
5205,5577,-1
4207,5577,-1
4561,5577,-1
9857,5577,-1
9046,5577,-1
4587,5577,-1
1727,5577,-1
5586,5577,-1
6520,5577,-1
750,5577,-1
9168,5577,-1
9172,5577,-1
6823,5577,-1
2736,5577,-1
9409,5577,-1
4626,5577,-1
9421,5577,-1
3765,5577,-1
8170,5577,-1
943,5577,-1
9239,5577,-1
3564,5577,-1
9240,5577,-1
4854,5577,-1
4961,5577,-1
4064,5577,-1
8584,5577,-1
5572,5577,0
3366,5577,0
3969,5577,0
1356,5577,0
8439,5577,0
9745,5577,0
2630,5577,0
4139,5577,0
4598,5577,0
8672,5577,0
3204,5577,0
3910,5577,0
2987,5577,0
2022,5577,0
6578,5577,0
6319,5577,0
5708,5577,0
5790,5577,0
7966,5577,0
10935,5577,0
7783,5577,0
9231,5577,0
9145,5577,0
6128,5577,0
7716,7674,1
10316,7674,1
8525,7674,1
7045,7674,1
8563,7674,1
8077,7674,1
10517,7674,1
5425,7674,1
8439,7674,1
8001,7674,1
1969,7674,1
1792,7674,1
298,7674,1
8143,7674,1
4437,7674,1
5073,7674,1
4219,7674,1
6075,7674,1
8838,7674,1
2414,7674,1
3870,7674,1
8708,7674,1
9236,7674,1
10114,7674,1
6783,7674,1
8021,7674,1
2840,7674,1
3562,7674,1
4358,7674,1
7309,7674,1
3427,7674,1
10553,7674,1
5994,7674,1
1356,7674,1
8084,7674,1
972,7674,1
2316,7674,1
4152,7674,1
3346,7674,1
9667,7674,1
329,7674,1
10110,7674,1
103,7674,1
4097,7674,1
8321,7674,1
5577,7674,1
3858,7674,-1
6859,7674,-1
6520,7674,-1
3671,7674,-1
5458,7674,-1
1054,7674,-1
5572,7674,-1
1233,7674,-1
6992,7674,-1
3333,7674,-1
9046,7674,-1
3860,7674,-1
4470,7674,-1
3518,7674,-1
9306,7674,-1
6519,7674,-1
3255,7674,-1
5548,7674,-1
4245,7674,-1
9145,7674,-1
9240,7674,-1
1685,7674,-1
2392,7674,-1
6201,7674,-1
905,7674,-1
2022,7674,-1
4835,7674,-1
2630,7674,-1
9293,7674,-1
5513,7674,-1
1168,7674,-1
6735,7674,-1
6784,7674,-1
1544,7674,-1
6319,7674,-1
750,7674,-1
6210,7674,-1
10409,7674,-1
2240,7674,-1
5586,7674,-1
1101,7674,-1
2895,7674,-1
8380,7674,-1
4587,7674,-1
943,7674,-1
9698,7674,-1
670,7674,-1
9469,7674,-1
9363,7674,-1
4892,7674,-1
5205,7674,-1
1659,7674,-1
5565,7674,-1
5663,7674,-1
1122,7674,-1
9718,7674,-1
3910,7674,-1
9494,7674,-1
3203,7674,-1
10973,7674,-1
658,7674,-1
3850,7674,-1
2736,7674,-1
10723,7674,-1
4281,7674,-1
8858,7674,-1
8933,7674,0
7548,7674,0
10200,7674,0
9891,7674,0
8242,7674,0
6578,7674,0
1656,7674,0
9745,7674,0
5732,7674,0
1731,7674,0
5027,7674,0
5790,7674,0
7783,7674,0
10169,7674,0
6542,7685,1
10200,7685,1
7045,7685,1
1149,7685,1
3508,7685,1
9337,7685,1
2461,7685,1
8174,7685,1
3860,7685,1
8708,7685,1
2617,7685,1
11063,7685,1
3367,7685,1
6101,7685,1
9021,7685,1
0,7685,1
9560,7685,1
2316,7685,1
4437,7685,1
7725,7685,-1
2022,7685,-1
5425,7685,-1
8315,7685,-1
2630,7685,-1
8242,7685,-1
8021,7685,-1
1544,7685,-1
1356,7685,-1
8525,7685,-1
2567,7685,-1
943,7685,-1
5548,7685,-1
1659,7685,-1
1168,7685,-1
9145,7685,-1
1685,7685,-1
11131,7685,-1
9306,7685,-1
4835,7685,-1
6319,7685,-1
6735,7685,-1
2840,7685,-1
8070,7685,-1
750,7685,-1
20,7685,-1
3203,7685,-1
4598,7685,-1
3900,7685,-1
4892,7685,-1
4587,7685,-1
4402,7685,-1
10128,7685,-1
5027,7685,-1
7513,7685,-1
1101,7685,-1
5565,7685,-1
6578,7685,-1
6520,7685,-1
10104,7685,-1
9469,7685,-1
5572,7685,-1
1911,7685,-1
8321,7685,0
7548,7685,0
7674,7685,0
5732,7685,0
5790,7685,0
10723,7685,0
6519,7685,0
5989,7685,0
630,7685,0
7783,7685,0
10973,7685,0
905,7685,0
1731,7685,0
5577,7685,0
6128,7685,0
5586,7685,0
6784,7685,0
4835,8597,1
4585,8597,1
1410,8597,1
10281,8597,1
3526,8597,1
8084,8597,-1
9473,8597,-1
5430,8597,-1
5434,8597,0
10281,9843,1
4585,9843,1
2576,9843,1
5831,9843,1
1410,9843,1
3867,9843,1
4139,9843,1
9494,9843,1
3910,9843,1
8380,9843,1
10973,9843,1
2630,9843,1
10169,9843,1
4835,9843,1
2022,9843,1
8708,9843,1
4467,9843,1
1356,9843,1
7176,9843,1
7548,9843,1
905,9843,1
5586,9843,1
8070,9843,1
5565,9843,1
6319,9843,1
4626,9843,1
9231,9843,1
6693,9843,1
9306,9843,1
6519,9843,1
6663,9843,1
6077,9843,1
9469,9843,1
6007,9843,1
10038,9843,1
8243,9843,1
9560,9843,1
3562,9843,1
4087,9843,1
6718,9843,1
2764,9843,1
7783,9843,1
7420,9843,1
5443,9843,1
10935,9843,1
8333,9843,1
1857,9843,1
145,9843,1
502,9843,1
5548,9843,1
7649,9843,1
4409,9843,1
7513,9843,1
11352,9843,1
